PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Strande, Linda; Schoebitz, Lars; Bischoff, Fabian; Ddiba, Daniel; Okello, Francis; Englund, Miriam; Ward, Barbara J.; Niwagaba, Charles B.								Methods to reliably estimate faecal sludge quantities and qualities for the design of treatment technologies and management solutions								JOURNAL OF ENVIRONMENTAL MANAGEMENT				223				898	907		10.1016/j.jenvman.2018.06.100			OCT 1 2018	2018										0							WOS:000442057500092		
J	Kral, Katherine; Limb, Ryan; Ganguli, Amy; Hovick, Torre; Sedivec, Kevin								Seasonal prescribed fire variation decreases inhibitory ability of Poa pratensis L. and promotes native plant diversity								JOURNAL OF ENVIRONMENTAL MANAGEMENT				223				908	916		10.1016/j.jenvman.2018.06.096			OCT 1 2018	2018										0							WOS:000442057500093		
J	Hackenberger, Davorka K.; Stjepanovic, Nikolina; Loncaric, Zeljka; Hackenberger, Branimir K.								Acute and subchronic effects of three herbicides on biomarkers and reproduction in earthworm Dendrobaena veneta								CHEMOSPHERE				208				722	730		10.1016/j.chemosphere.2018.06.047			OCT 2018	2018										0							WOS:000441999400080		
J	Hassan, Lubna M. A.; Arends, Danny; Rahmatalla, Siham A.; Reissmann, Monika; Reyer, Henry; Wimmers, Klaus; Abukashawa, Sumaia M. A.; Brockmann, Gudrun A.								Genetic diversity of Nubian ibex in comparison to other ibex and domesticated goat species								EUROPEAN JOURNAL OF WILDLIFE RESEARCH				64	5					52	10.1007/s10344-018-1212-z			OCT 2018	2018										0							WOS:000441138500001		
J	Falasco, E.; Piano, E.; Doretto, A.; Fenoglio, S.; Bona, F.								Lentification in Alpine rivers: patterns of diatom assemblages and functional traits								AQUATIC SCIENCES				80	4					UNSP 36	10.1007/s00027-018-0587-y			OCT 2018	2018										0							WOS:000441043500001		
J	Nasir, Ami Fadhillah Amir Abdul; Cameron, Skye F.; Niehaus, Amanda C.; Clemente, Christofer J.; von Hippel, Frank A.; Wilson, Robbie S.								Manganese contamination affects the motor performance of wild northern quolls (Dasyurus hallucatus)								ENVIRONMENTAL POLLUTION				241				55	62		10.1016/j.envpol.2018.03.087			OCT 2018	2018										0							WOS:000440390800007		
J	Cherel, Yves; Barbraud, Christophe; Lahournat, Maxime; Jaeger, Audrey; Jaquemet, Sebastien; Wanless, Ross M.; Phillips, Richard A.; Thompson, David R.; Bustamante, Paco								Accumulate or eliminate? Seasonal mercury dynamics in albatrosses, the most contaminated family of birds								ENVIRONMENTAL POLLUTION				241				124	135		10.1016/j.envpol.2018.05.048			OCT 2018	2018										0							WOS:000440390800014		
J	Qiu, Hong; Pun, Vivian C.; Tian, Linwei								Short-term effects of fine and coarse particles on deaths in Hong Kong elderly population: An analysis of mortality displacement								ENVIRONMENTAL POLLUTION				241				148	154		10.1016/j.envpol.2018.05.056			OCT 2018	2018										0							WOS:000440390800016		
J	Ellis, Daniel S.; Cipro, Caio V. Z.; Ogletree, Camden A.; Smith, Kathryn E.; Aronson, Richard B.								A 50-year retrospective of persistent organic pollutants in the fat and eggs of penguins of the Southern Ocean								ENVIRONMENTAL POLLUTION				241				155	163		10.1016/j.envpol.2018.05.003			OCT 2018	2018										0							WOS:000440390800017		
J	Iwasaki, Yuichi; Kagaya, Takashi; Matsuda, Hiroyuki								Comparing macroinvertebrate assemblages at organic-contaminated river sites with different zinc concentrations: Metal-sensitive taxa may already be absent								ENVIRONMENTAL POLLUTION				241				272	278		10.1016/j.envpol.2018.05.041			OCT 2018	2018										0							WOS:000440390800029		
J	Tian, Kang; Xing, Zhe; Liu, Guoming; Wang, Huifeng; Jia, Mengmeng; Hu, Wenyou; Huang, Biao								Cadmium phytoavailability under greenhouse vegetable production system measured by diffusive gradients in thin films (DGT) and its implications for the soil threshold								ENVIRONMENTAL POLLUTION				241				412	421		10.1016/j.envpol.2018.05.086			OCT 2018	2018										0							WOS:000440390800044		
J	Beirao, Jose; Litt, Margaret A.; Purchase, Craig F.								Chemically-dispersed crude oil and dispersant affects sperm fertilizing ability, but not sperm swimming behaviour in capelin (Mallotus villosus)								ENVIRONMENTAL POLLUTION				241				521	528		10.1016/j.envpol.2018.05.080			OCT 2018	2018										0							WOS:000440390800056		
J	Fujimoto, Masanori; Carey, Daniel E.; McNamara, Patrick J.								Metagenomics reveal triclosan-induced changes in the antibiotic resistome of anaerobic digesters								ENVIRONMENTAL POLLUTION				241				1182	1190		10.1016/j.envpol.2018.06.048			OCT 2018	2018										0							WOS:000440390800125		
